test_id,file,case_index,type,algorithm,expected,result,status,assertion_count,assertions,error_count,duration_ms,mismatch,factors,partition,partition_key
TC-01-REG-0036-IT,01_integer_signed_instant.sql.gz,37,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,44,1850,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=UNIQUE, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0037-IT,01_integer_signed_instant.sql.gz,38,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1843,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=COMPOSITE_PREFIX, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0038-IT,01_integer_signed_instant.sql.gz,39,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2045,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=FIRST",,
TC-01-REG-0039-IT,01_integer_signed_instant.sql.gz,40,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2212,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=LAST",,
TC-01-REG-0040-IT,01_integer_signed_instant.sql.gz,41,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2114,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0041-IT,01_integer_signed_instant.sql.gz,42,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2184,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=CONSTANT_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0042-IT,01_integer_signed_instant.sql.gz,43,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2265,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0043-IT,01_integer_signed_instant.sql.gz,44,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2133,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0044-IT,01_integer_signed_instant.sql.gz,45,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1954,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=INVISIBLE, target_position=MIDDLE",,
TC-01-REG-0045-IT,01_integer_signed_instant.sql.gz,46,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,372,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0046-IT,01_integer_signed_instant.sql.gz,47,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1281,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S1, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0047-IT,01_integer_signed_instant.sql.gz,48,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2066,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=UNIFORM, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0048-IT,01_integer_signed_instant.sql.gz,49,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2318,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=MONOTONIC, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0049-IT,01_integer_signed_instant.sql.gz,50,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2074,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=ZERO, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0050-IT,01_integer_signed_instant.sql.gz,51,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2221,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=SINGLE, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0051-IT,01_integer_signed_instant.sql.gz,52,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1288,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=ALL, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0052-IT,01_integer_signed_instant.sql.gz,53,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,0,2342,NEG_REJECTED=PASS: t1_added=1 t2_added=1 expect=t1_added = t2_added (非 STRICT: 截断行为必须与对照表一致) sql_mode= | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=NON_STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0053-IT,01_integer_signed_instant.sql.gz,54,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,433,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0054-IT,01_integer_signed_instant.sql.gz,55,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,355,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=UNIFORM, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0055-IT,01_integer_signed_instant.sql.gz,56,TINYINT -> MEDIUMINT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,364,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S0, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0056-IT,01_integer_signed_instant.sql.gz,57,TINYINT -> MEDIUMINT,instant,FAIL,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,13,2089,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=COMPOSITE_PK, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=FIRST",,
TC-01-ATR-0002-IT,01_integer_signed_instant.sql.gz,58,TINYINT -> MEDIUMINT,instant,,PASS,PASS,1,PRIMARY=PASS,0,408,PRIMARY=PASS,,,
TC-01-REG-0057-IT,01_integer_signed_instant.sql.gz,59,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2084,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0058-IT,01_integer_signed_instant.sql.gz,60,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1954,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=COMPACT, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0059-IT,01_integer_signed_instant.sql.gz,61,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2255,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=REDUNDANT, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0060-IT,01_integer_signed_instant.sql.gz,62,TINYINT -> INT,instant,FAIL,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,13,1752,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=COMPOSITE_PK, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0061-IT,01_integer_signed_instant.sql.gz,63,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2347,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=NO_EXPLICIT_PK, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0062-IT,01_integer_signed_instant.sql.gz,64,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2252,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=NONE, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0063-IT,01_integer_signed_instant.sql.gz,65,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2247,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=MULTIPLE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0064-IT,01_integer_signed_instant.sql.gz,66,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,44,2198,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=UNIQUE, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0065-IT,01_integer_signed_instant.sql.gz,67,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1994,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=COMPOSITE_PREFIX, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0066-IT,01_integer_signed_instant.sql.gz,68,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1829,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=FIRST",,
TC-01-REG-0067-IT,01_integer_signed_instant.sql.gz,69,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,1876,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_NO_DEFAULT, target_position=LAST",,
TC-01-REG-0068-IT,01_integer_signed_instant.sql.gz,70,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2016,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_NO_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0069-IT,01_integer_signed_instant.sql.gz,71,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2257,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=CONSTANT_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0070-IT,01_integer_signed_instant.sql.gz,72,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2145,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NULL_DEFAULT, target_position=MIDDLE",,
TC-01-REG-0071-IT,01_integer_signed_instant.sql.gz,73,TINYINT -> INT,instant,SUCCESS,PASS,PASS,4,NEG_REJECTED=PASS;PRIMARY=PASS;NEG_ERRNO#1=PASS;NEG_ERRNO#2=PASS,2,2094,NEG_REJECTED=PASS: t1_added=0 t2_added=0 expect=0 (STRICT: 超限值必须被拒绝) sql_mode=STRICT_TRANS_TABLES | PRIMARY=PASS | NEG_ERRNO#1=PASS | NEG_ERRNO#2=PASS,"data_distribution=TYPE_BOUNDARIES, data_scale=S100, dependencies=NONE, non_target_index=ONE_SECONDARY, null_ratio=TEN_PERCENT, primary_key=CLUSTERED, row_format=DYNAMIC, sql_mode=STRICT, target_attributes=NOT_NULL_DEFAULT, target_position=MIDDLE",,
